id,rating
25508,7
17956,6
18978,7
27171,6
29486,7
42205,5
12310,7
27786,5
9624,5
95514,5
37296,6
25736,8
25389,7
5248,5
44807,7
52794,7
9872,6
2786,8
19552,7
8075,7
94771,6
50271,7
38274,6
26133,7
10235,8
2817,7
1394,8
11533,7
68981,6
140207,8
1719,8
781,7
13553,5
183252,6
11659,8
24065,6
3777,8
39907,7
26612,7
10604,8
44098,6
16876,8
37437,7
141003,6
14782,7
9545,6
77780,5
53117,7
29270,8
28030,8
41651,5
1926,7
16514,7
31112,7
11060,6
17365,7
11474,8
49320,7
63888,6
10941,7
10921,7
10916,7
24798,7
277073,5
33157,7
4923,6
42204,6
36741,7
11656,8
16284,8
25009,7
91226,6
45926,6
171229,6
40092,7
10133,7
82838,7
14589,7
14594,7
14590,7
14595,7
465,6
9459,8
86600,6
24965,7
14588,8
192936,7
876,7
1583,7
20644,7
17653,7
11069,6
10829,5
108055,7
19425,6
86959,6
9698,6
57946,7
45044,7
29049,7
27130,7
8468,7
31952,6
39043,6
54396,5
26860,6
22682,7
11577,7
42402,6
21159,7
40812,6
40810,7
336,8
11942,8
36206,8
23330,7
5927,7
49636,8
3075,7
30137,7
5521,6
27636,7
222,8
10686,7
43096,7
42688,6
25858,8
14262,7
38701,5
33357,6
30368,8
21948,7
25598,7
1059,8
12493,8
42090,7
13122,6
55730,5
14273,8
26940,7
29454,8
11030,8
11506,8
29455,8
29453,8
26372,8
11700,8
14638,8
14703,8
35806,7
11602,8
3547,7
41089,7
47735,8
42179,7
28415,7
107499,7
20481,6
5481,6
5485,6
5482,8
31581,6
22694,6
42632,8
7090,6
5902,7
10775,8
4552,7
12762,7
14510,7
101363,6
15618,5
40028,5
10690,5
24341,6
26326,7
13282,6
22642,7
27658,7
29235,6
24111,7
42725,6
17921,6
22627,7
33731,6
18283,7
13823,7
20718,6
4291,8
113,8
26234,8
5916,7
14108,8
28476,7
12205,7
46187,8
3001,8
27804,6
105130,7
39434,6
11574,8
32450,7
203,7
62383,6
166472,6
38749,6
10652,7
29740,8
34288,5
26268,7
33632,7
25853,6
68430,7
43001,8
3072,6
316,7
42201,6
10355,7
14554,8
250,7
87677,6
19086,5
15392,7
43267,7
108059,2
41277,7
42013,7
54715,7
25504,7
631,8
23855,6
45042,6
1786,8
51182,6
210937,6
16219,6
15824,7
48385,4
14258,7
27545,5
16914,8
39844,6
22718,4
43011,6
11315,7
29146,7
35987,7
36751,7
28758,6
29592,7
439,8
823,7
20289,7
16905,8
11417,6
11548,7
38291,7
41204,7
42791,7
2546,7
22522,8
20532,8
40478,7
5165,8
5722,6
5544,8
14696,8
19128,7
51515,7
4909,8
32652,7
4781,7
56135,7
27115,7
38348,7
35280,7
56167,7
21375,8
19185,7
73194,7
28257,7
20643,8
22596,8
36786,7
28916,7
4497,8
27459,7
33560,6
42728,6
15371,8
11044,7
39983,7
25224,5
31623,8
27601,6
31526,8
5071,8
16214,6
33738,7
95015,7
41662,8
17346,8
18274,4
13763,6
10498,6
67217,7
11796,7
24731,6
31675,7
34847,7
32303,3
24774,7
4879,7
1994,7
61048,6
41779,6
4507,6
42814,7
870,8
96255,7
25495,7
45938,7
41059,8
15573,7
26319,8
39871,7
10178,8
16391,8
42997,7
10949,8
10734,8
258236,7
809,7
435,6
4599,6
28219,7
12657,4
13193,7
24190,7
59210,7
673,8
16617,6
246,8
2789,7
9890,5
26254,7
26886,7
8920,5
8193,7
26142,7
47821,6
42122,8
65137,5
27017,7
35151,5
21544,5
43846,7
40894,7
11546,4
18387,7
71125,6
59427,7
132725,6
26331,7
34748,5
41774,6
52959,6
24004,6
46976,7
42658,6
17481,7
27118,8
52560,6
42345,7
54800,5
18398,7
57544,6
20849,7
53779,8
18333,8
80708,7
76516,6
16661,8
33441,7
47819,4
21793,7
18712,7
831,6
37658,6
110598,3
26516,7
44388,6
10573,7
113290,8
10484,7
26451,8
54568,8
111605,6
28571,8
27686,7
43336,7
62000,8
123665,6
9372,7
52362,6
41495,7
41799,7
49633,7
16559,8
43805,7
44695,6
31217,9
8341,8
662,8
19414,6
36488,8
60595,7
15794,8
12651,7
9791,7
886,7
26973,7
27554,7
13188,8
38582,6
26175,7
9542,7
31146,7
20506,7
37696,6
17820,7
136,8
47653,8
28162,8
42812,7
3019,8
29353,7
28159,3
20676,7
17761,7
10970,7
20277,7
8981,8
9472,7
10204,6
594,7
12153,6
3515,6
1944,7
11036,8
205481,6
15237,7
1997,7
19096,7
11572,6
11939,8
72096,6
47555,6
24236,6
80218,6
29456,7
21386,8
26520,7
24908,7
43897,7
9256,7
25783,7
8991,5
44691,8
3293,7
23378,9
54028,7
36947,8
17645,8
10448,6
57684,7
14365,6
29383,8
10606,6
61487,7
42988,7
16136,7
58669,5
42407,7
12577,6
49814,6
6081,7
36561,7
13696,8
44494,7
15484,7
36672,7
2330,7
64204,6
2334,6
13398,8
2912,7
701,8
43466,7
10631,7
76076,6
2202,7
3484,6
10780,7
23724,6
26596,8
44925,7
19590,7
33994,6
29264,8
1777,8
11584,7
202475,7
9901,7
38631,7
26811,7
54022,5
23522,6
207625,7
22094,7
161080,5
11884,7
21871,6
30876,6
558,7
48732,5
80,8
10742,6
9477,6
8699,7
11247,6
9893,5
436,7
2048,7
61391,6
18643,7
67297,7
45793,7
31948,6
43004,8
46495,6
45874,6
65994,6
10754,8
39770,7
30054,7
19014,6
36630,4
36627,8
11897,7
43443,6
54300,7
58925,8
2502,8
146373,6
314,3
12206,8
18923,7
16539,6
5228,6
75046,6
74012,6
26126,7
15876,8
26300,4
12625,6
68064,7
45520,6
46767,7
55848,7
42525,7
15244,8
43417,6
42737,7
62395,7
39209,6
20876,7
47615,3
24559,7
43786,7
72613,6
78208,7
43787,7
40374,7
27437,7
20316,7
41925,6
259389,6
22871,7
18190,6
37019,4
42347,6
71786,6
39140,5
69903,6
27307,6
41890,6
36709,7
219345,6
32294,7
41463,7
19051,6
43485,6
43885,7
62694,8
51997,7
112969,5
43785,7
53287,6
29584,6
32644,5
24214,7
42604,6
1040,8
5122,7
89482,6
42469,6
119623,7
1783,7
10910,7
26814,6
22156,7
17238,7
43116,6
39269,7
99859,4
31522,7
47796,8
26893,7
69035,5
73621,5
22976,6
55441,6
45608,7
9680,4
21619,6
12627,8
42801,7
18671,8
41316,8
17218,8
86404,7
5179,8
53198,8
65156,7
42593,7
76002,7
64868,7
52741,6
21147,6
147169,6
16703,7
15081,7
19974,8
20298,7
22112,8
64877,6
4201,5
39868,6
20408,7
13580,8
18706,7
34327,7
43013,8
38505,6
41940,7
14652,7
20417,7
69526,6
14462,7
14623,4
6947,6
401,7
50247,8
46326,8
25361,6
45522,6
35780,6
45509,7
23750,6
25536,7
44289,4
38837,8
23305,7
17768,7
27375,8
2577,6
1538,8
52936,7
46884,6
14846,5
33333,7
41975,8
11282,7
60760,7
11130,6
16606,7
395,6
14389,7
60015,6
11052,5
10762,6
23601,6
18693,6
11026,5
8745,6
45598,5
45335,5
7506,5
18690,6
65596,5
36912,5
46831,7
46081,7
40087,5
20120,8
22543,7
44415,5
11237,5
8080,6
14797,6
18475,4
11632,6
15644,6
11208,7
24079,6
16153,7
13559,4
32298,6
42694,7
124029,6
66566,6
42164,8
29979,6
41762,4
124,8
12548,8
42264,7
33345,5
11387,7
19893,6
104659,6
24924,6
17994,6
75759,5
60437,7
49069,4
31117,2
9759,6
1577,6
14198,6
288952,5
16232,6
5137,6
11823,6
18804,7
2003,4
13969,5
10145,6
26486,6
13702,5
1653,8
747,8
84214,8
23627,6
84655,6
26230,4
4176,7
43839,7
11177,7
26690,7
35101,6
10905,6
70345,5
18196,6
88174,6
42215,6
43105,6
71140,5
132422,5
27816,5
27815,5
43657,6
43117,6
54979,7
42172,7
12707,6
47825,6
47446,7
62697,5
31655,5
42600,7
27498,3
1492,6
8689,6
10555,6
11128,6
22842,6
1599,7
15503,6
11045,4
14024,6
14337,7
26108,7
4380,6
3989,7
16358,6
25313,6
65550,7
29445,6
11121,7
2438,7
55457,7
101887,7
23739,6
3053,7
28356,6
12456,8
21241,6
55047,6
28153,6
18499,7
36616,6
13644,6
41936,8
1435,7
11099,6
13416,7
167177,5
12483,5
184530,6
18701,7
110351,6
2319,6
1970,6
15566,6
8849,6
9675,8
4553,8
11109,8
48678,7
202587,6
126148,8
9391,6
16131,7
176,8
10740,6
66641,6
1677,8
9806,8
47959,6
5255,7
12777,5
11184,7
11249,5
10589,6
19614,7
9801,6
866,8
4251,8
2059,7
17818,6
43743,5
11836,7
140,7
1966,6
13673,5
174787,7
26347,7
2288,7
9550,8
15397,7
36648,6
33377,7
15788,7
163,6
18973,6
41253,7
35188,6
15787,6
35189,6
24062,6
28333,6
52122,6
43670,6
58182,7
74719,7
33740,8
77448,8
43752,6
25952,6
42668,6
16248,6
15613,6
151848,6
30719,7
28421,6
47657,6
8424,8
32558,8
50085,7
50034,7
42401,8
67962,6
30996,4
70368,7
210864,4
18889,8
44375,6
3016,7
2972,7
71065,7
42510,7
58129,8
36841,6
29267,8
57283,8
171432,5
41348,7
27511,8
96713,7
18987,7
992,8
3060,8
42359,8
1405,8
964,8
939,6
905,8
27503,8
104433,6
697,8
31411,8
28189,7
25768,8
27517,8
3061,8
626,8
42538,7
120833,7
27899,7
5729,7
42816,7
13911,8
48365,7
51394,7
3574,6
91,7
43132,7
31592,7
875,7
877,8
779,8
28268,8
56724,7
39130,8
28046,6
31511,8
3031,7
43130,7
43595,6
43149,6
43148,6
50073,8
43904,8
43693,7
47921,8
24106,7
49640,5
46910,7
22614,7
43689,7
43889,7
51949,7
43896,7
17907,7
27970,6
28910,6
14615,8
52677,7
31773,8
24807,8
17030,8
23389,3
31548,7
38721,7
54569,7
43874,7
27973,7
16515,8
20642,7
43867,8
37650,7
23101,7
43864,8
60562,6
46688,8
16274,8
99318,7
55207,7
31868,7
37698,8
3084,8
46069,8
43806,7
55604,7
26635,7
43811,7
17801,8
26201,8
38914,8
33523,7
45978,7
29884,8
33112,8
18790,7
28789,7
43799,7
43522,8
36612,7
37036,7
97648,7
23336,7
22387,8
27655,7
23051,7
18727,7
41355,7
33049,6
43306,7
47352,7
43518,6
41391,8
21622,7
22638,7
51144,7
21451,7
28436,7
42879,8
43307,8
35006,7
50066,7
52440,7
18229,7
43494,8
17136,8
9797,8
30348,6
30177,8
45219,7
18771,7
41020,7
16090,7
44041,7
25502,7
14320,8
26701,7
20246,7
43469,8
82101,6
43461,8
19169,8
31980,7
27448,7
29244,7
83838,6
43452,5
3766,8
29380,7
37347,8
946,8
70447,7
35032,7
20482,8
44190,8
41609,7
20638,7
33115,8
29885,7
25698,7
4558,8
45578,8
43439,8
61828,6
15390,7
43388,7
17409,8
800,8
32690,7
43390,7
41464,8
43961,7
43358,7
24003,7
28431,7
25209,7
3023,6
43364,8
30801,7
43348,6
43349,7
99898,7
24381,7
11402,7
45213,7
20127,7
24518,7
35861,8
13457,7
31372,8
23620,7
41503,6
3111,8
28696,7
94123,6
44026,7
17640,7
31374,7
803,9
25893,7
36439,8
46007,6
33319,8
28100,7
31378,8
19742,6
44134,7
22334,7
29347,6
43234,7
15697,7
18776,7
29071,5
54541,7
30637,6
76754,7
56156,7
43119,6
69977,6
44559,7
42661,7
43051,7
43137,7
43101,6
58997,5
34528,8
31427,8
690,8
58902,7
27029,8
46918,8
43111,8
52745,5
36872,8
43047,7
72354,7
31589,8
18449,6
52841,6
50474,7
79827,8
750,7
33710,7
64568,7
34530,9
17185,8
109667,7
14537,9
16103,8
11085,7
53218,8
24188,8
13671,8
65048,8
31287,2
28367,6
21135,8
52705,7
31383,2
39222,6
3010,7
15263,7
39495,7
751,7
42798,6
37684,7
25253,8
166607,7
61892,7
37315,8
10299,8
15421,8
4025,7
24229,7
26031,7
3763,8
7348,6
17696,6
28504,7
151138,8
23574,7
17295,8
17091,7
17102,7
13187,8
23194,7
24395,8
16850,6
37921,7
59802,6
16303,7
60555,6
36583,7
29715,7
3482,8
895,8
42731,7
20108,8
29710,7
104237,8
2661,6
22293,2
20379,7
789,8
11047,7
2097,4
66043,8
33257,7
45706,7
135,8
17905,7
4191,7
10227,8
26039,7
42701,7
42702,7
26204,7
5767,8
42713,7
41212,8
27277,7
9929,7
20873,8
29778,7
18193,6
22176,8
42623,6
118872,7
42634,7
50789,6
27983,7
29266,8
5638,6
36446,6
49397,7
42607,7
40430,6
38096,7
48831,8
24152,6
14801,7
21323,6
1846,6
5928,7
29748,6
105627,7
26525,7
31672,6
48408,5
33205,7
2860,8
85255,7
42589,6
71943,6
31304,7
64828,7
38222,6
36404,8
70327,6
42528,7
20848,8
2998,7
31906,7
31767,8
839,8
26606,7
16328,8
36194,7
25109,7
42500,7
16154,6
9394,8
74689,8
36850,7
38646,7
84285,6
34479,6
18287,7
5822,6
13041,7
40732,8
122677,3
121923,6
33020,6
89417,6
12089,7
17810,8
41471,8
23148,7
80911,7
87417,6
11378,7
18250,6
1410,6
27331,8
760,7
38729,7
86889,6
31943,7
29142,7
56764,7
9474,7
59189,6
31596,6
27084,5
38714,7
31587,7
22307,7
62330,7
28498,7
21964,7
21035,7
118121,7
25473,7
32044,7
62761,6
30702,7
25627,7
5558,8
24402,5
36665,7
27977,6
16246,6
42448,7
42449,8
8327,8
37627,6
3043,6
32940,6
29859,6
31656,7
28994,6
5618,7
19174,6
9385,8
28209,5
1835,7
70259,6
10711,7
19740,7
1829,7
43430,8
9652,8
32042,7
38099,6
5725,6
47313,6
38783,7
3870,8
1660,8
133008,8
6476,7
10640,6
33324,8
29856,6
48205,7
42252,6
73100,7
11558,7
46978,7
43751,7
14336,6
18775,6
12535,7
26842,8
1421,7
5651,6
62847,5
77360,8
12637,7
54140,8
38985,8
61280,7
16378,7
72412,6
11935,7
13481,7
13514,7
24998,7
113777,6
98851,4
156235,6
1362,7
29107,6
11537,7
45691,7
45695,7
33701,7
42165,8
38438,7
25264,8
10654,8
19827,7
45169,5
18966,6
33665,8
30636,6
15717,8
54663,6
80310,6
179798,6
114516,7
47542,7
149645,9
86295,6
64353,8
23615,8
13633,7
14087,8
27679,6
20545,5
23096,5
6341,6
15251,8
7012,7
17435,8
78177,7
15716,7
29173,5
11948,7
21356,6
32689,6
42115,7
232,7
42116,7
30707,7
22998,7
19258,5
12633,6
47892,6
15301,6
29140,7
28054,7
31939,7
9041,7
42086,7
63418,7
13189,8
30278,7
48677,7
11609,6
46088,7
19596,6
1884,5
10179,6
47874,6
113784,7
19621,7
108241,7
27102,7
47359,7
27414,6
33138,8
8221,7
8868,7
17663,8
92802,5
54407,7
25425,6
41243,6
12615,7
14029,7
10372,6
29903,4
40929,7
67342,7
9056,8
27064,8
51878,4
62429,6
9080,6
18502,6
41205,7
31600,6
30069,7
16082,7
14670,7
9318,7
30653,6
10570,7
26555,5
65326,6
42021,7
24657,8
47340,6
10176,7
53157,6
41480,7
36677,5
11471,8
17421,7
21733,7
4043,7
49964,8
22572,6
27342,6
8852,7
41076,6
60631,6
96333,6
2172,7
18305,7
30421,8
49815,7
92663,7
8677,7
26369,5
11513,7
16296,6
49314,7
40844,7
41959,6
13192,6
18917,8
41967,7
93457,5
116345,7
48309,6
47795,8
4271,7
41949,7
114524,8
38695,8
16859,8
2927,5
41939,7
85556,7
26936,7
119324,8
25943,6
9768,6
71373,6
11909,8
60778,6
27274,6
10485,4
110838,6
9569,6
22189,6
71805,7
7975,7
41821,8
31597,7
21344,7
9399,6
30017,8
11131,6
14571,7
59058,7
21168,7
1662,7
71642,5
6444,7
31923,6
20562,8
18311,8
48448,6
41783,7
58648,7
68773,5
1483,6
28553,6
25330,6
4539,8
22423,6
22792,7
17467,7
12776,7
31696,6
22828,7
36351,7
47252,6
15080,8
14362,6
39233,6
5048,7
6463,6
9588,7
34376,4
41792,7
25674,5
123778,8
94666,7
21338,6
53688,7
41804,8
23438,7
147164,7
97044,7
29904,4
215993,8
11198,6
13995,3
41678,8
186809,6
75145,7
19143,7
27381,6
45145,6
11621,8
19087,6
36288,6
40082,6
38143,8
22590,5
47714,8
31962,6
41777,8
41778,8
40213,7
48150,8
83761,8
34683,6
47350,7
25684,3
5051,7
18817,7
14135,7
27678,7
83599,7
16437,4
17811,7
251732,6
12088,6
47105,8
96712,7
30366,6
19371,4
41661,6
35610,4
67595,7
48706,6
12664,7
7500,8
20339,6
11143,7
13519,7
32764,7
5187,6
26877,6
18998,5
18392,4
59051,6
8983,7
17796,6
63097,5
41578,6
17809,8
271304,6
18837,8
10486,6
11067,6
58416,7
35977,5
19223,8
54804,6
18674,6
57221,6
26830,7
152426,6
51038,7
30718,7
37797,8
37062,6
18665,6
16233,6
12613,7
21846,8
13063,7
37563,8
63054,6
27318,5
41343,7
8214,8
16003,7
30330,7
29927,9
48709,6
37431,5
100167,7
2061,7
11210,6
2460,7
12254,7
148478,6
27994,6
16992,7
74097,3
9956,6
55902,6
36702,7
134458,5
26124,7
18415,7
17629,6
116008,6
9092,6
37517,6
37673,7
26103,6
44641,8
36221,7
8765,6
26644,7
9845,6
64559,6
26215,5
28123,7
35638,8
9732,6
30983,9
19846,7
10213,5
50008,7
12095,4
86913,5
1283,7
5470,4
35016,6
44625,6
36282,7
14533,7
95136,6
9812,7
41992,6
88421,6
8697,7
7096,7
21039,6
19850,6
17263,6
344,8
15805,7
14439,7
41227,7
13428,7
27260,5
11508,4
67899,6
36105,7
47186,7
50173,7
57644,8
45935,7
46817,7
9943,6
47060,8
55257,7
23356,7
2487,8
84002,7
17985,7
38821,7
10429,6
21210,8
54860,5
12485,4
9597,6
21644,7
49745,6
17074,8
62825,7
175739,6
13777,7
87489,7
18491,8
11854,8
39927,6
33491,6
12619,5
24272,7
29587,8
3716,8
11944,7
21348,8
9011,6
15319,8
2332,6
20882,7
54003,6
18394,6
40476,7
35735,6
31774,5
38203,7
19362,8
10205,4
5458,4
65296,7
31161,7
32067,6
32306,2
66668,5
10482,6
107942,6
72490,7
28031,7
54491,5
110147,8
15653,6
43423,8
13439,7
12480,7
844,7
29512,5
97206,4
101338,7
23985,7
274669,6
16874,6
2463,7
32166,6
38987,7
204839,4
9439,6
71138,7
52666,8
39872,7
53048,6
22616,5
20160,6
28943,6
16234,8
11599,7
33253,7
11075,7
82550,7
49671,8
16171,7
33355,7
10706,5
36246,7
17208,8
26245,6
15917,8
467,6
62529,8
73952,6
19738,7
16435,6
45418,7
26014,6
25988,7
15024,7
11366,6
10751,7
89823,7
38294,7
18836,6
55256,7
10757,7
23160,8
2899,7
20536,8
3577,8
31010,7
27259,5
18088,7
19448,7
14923,6
44756,8
32248,6
47115,6
2440,8
10836,6
12900,8
10955,7
37998,6
10978,7
11847,6
81540,5
40096,9
52999,7
41714,7
11056,5
27967,6
919,7
57558,6
211,7
13437,5
27245,7
55852,8
10046,5
36243,7
6382,6
45538,8
48843,6
50467,6
16077,6
2191,5
58255,5
29832,7
11553,7
22242,6
10726,4
44793,7
57100,6
9298,6
35110,3
13899,7
89591,5
437,6
38901,6
37712,6
37266,6
35583,7
14809,6
27324,7
35848,7
33625,6
4592,6
71099,7
9025,7
14752,8
10943,6
2111,7
11178,8
125842,6
100973,5
10981,6
30839,7
4612,4
10918,7
21707,6
36222,6
33068,7
13984,7
11427,6
16184,7
53244,6
36353,6
97754,6
18072,7
4689,8
14868,7
45379,7
16209,5
18248,3
8441,7
12720,7
21041,6
5552,6
10077,4
31076,7
11430,6
28730,7
40432,7
26955,8
23986,7
8325,4
4326,7
55496,7
30806,4
16132,7
36730,7
20164,6
38970,6
32526,8
26491,8
45572,6
22076,5
16973,6
15271,7
55931,7
32250,7
12703,5
61485,7
44203,6
9282,7
5844,6
46814,7
25334,7
10891,5
11556,7
12540,4
24241,6
60672,6
11197,8
49007,7
27079,6
19277,6
10855,6
11774,7
16765,8
3177,5
4972,7
14245,5
120360,8
54764,6
20162,3
2841,8
11606,8
12140,8
363,8
189332,6
15370,7
4254,8
1418,8
16635,6
23520,5
12496,8
15990,7
11492,8
22618,7
10361,6
17457,6
36763,6
14527,6
12542,5
41070,6
29987,7
32276,8
100594,4
14455,8
24092,7
21200,7
20357,5
25757,6
40876,7
95536,7
11838,7
670,8
25500,7
85873,4
12583,6
21513,6
12608,7
14190,7
49681,7
9694,6
22537,8
9667,7
13373,7
10304,4
40823,8
12802,6
37209,7
11049,8
9316,7
13371,5
11647,7
9666,6
1913,8
45693,7
2539,6
14770,8
15177,7
5528,8
38398,5
1114,8
83,6
10105,7
179,6
32233,7
12653,5
55177,6
24860,7
26766,7
14310,7
4836,7
24747,7
18711,6
37918,7
11190,8
10320,5
16427,5
11866,6
12281,7
30973,8
57337,7
11420,8
12086,8
81792,7
1404,7
3396,7
62276,7
464,8
40974,7
59196,7
20912,5
5889,7
1126,8
10296,7
11658,8
20544,8
11401,8
19423,6
31781,6
9483,7
1843,8
291,8
1392,7
33102,5
88138,6
28105,7
5460,5
51363,4
16843,4
8357,5
4896,7
24674,6
3509,7
11662,6
10103,7
36678,8
21754,5
13372,8
33150,7
23319,8
41171,6
23592,6
47614,6
986,8
70,8
55309,7
32041,7
12487,7
38724,7
56616,7
205,8
150523,8
31713,8
46761,7
43872,7
5183,6
28055,7
12597,6
118,7
113213,6
62143,7
9833,7
1280,8
88288,7
421,7
6478,7
9692,7
2567,8
1901,6
842,7
9953,7
11162,7
693,6
54291,7
57564,8
26275,7
14604,7
15401,6
42420,7
15045,4
1853,7
11804,6
19803,4
11354,7
41613,6
61049,6
41384,8
14677,7
61988,7
46021,7
147747,7
47876,6
40881,4
43150,7
66600,6
64334,6
75976,7
43442,8
69234,8
21259,7
33766,6
220690,6
22301,7
25033,6
21030,6
79008,5
93462,6
26426,5
120328,6
95466,4
18627,5
39472,5
34326,8
10630,7
18927,7
59143,7
42257,7
74122,7
58097,7
25350,7
16442,8
7229,7
12576,6
42223,7
20719,8
16220,6
23832,8
54794,7
33475,7
33477,7
10609,7
33472,6
2091,6
11633,7
35031,8
12127,7
11626,7
13563,6
9947,5
36430,6
6439,5
43504,8
7214,7
24749,6
17657,7
32546,8
42390,7
27429,6
26488,7
61477,6
19610,6
27549,4
43892,7
8422,8
11373,6
43779,6
989,8
49696,7
25970,7
34778,7
44463,7
100894,7
39504,8
14883,6
11423,8
16410,8
26581,6
10694,6
342,7
613,8
8978,6
273,7
11637,5
11096,6
22559,6
6961,6
8968,4
31165,8
2517,8
11413,6
12142,2
17978,7
24962,6
42729,6
22383,7
43801,8
56655,8
30923,6
41851,6
58918,5
11343,7
661,8
147882,6
10310,8
36851,8
27007,7
29259,8
53200,8
55624,7
2436,4
61144,6
6317,7
20196,3
68822,8
27430,8
43141,7
135473,6
34090,6
45174,6
34561,6
41968,6
16638,7
118075,6
42011,7
7454,6
70498,6
63617,7
68348,8
23132,6
37198,7
4935,8
193704,7
42845,7
8953,7
41569,7
8488,7
12228,7
10951,6
32588,7
57825,6
13682,6
10214,2
17880,6
8340,8
6414,7
27202,4
1942,7
61574,7
52778,6
561,7
19119,8
18279,7
10636,7
123452,7
21433,6
3040,6
125953,8
18538,7
41475,7
44875,7
43128,8
42641,7
39179,7
13498,5
29993,7
9470,8
36867,7
30698,7
12721,6
27042,7
19765,8
37232,7
125109,6
37527,5
29578,7
2926,7
43492,8
54302,6
26243,7
4710,8
10568,8
52943,8
25103,8
5204,8
89065,8
4974,7
258,8
30331,5
8016,8
37601,6
4235,7
34614,4
51177,6
16186,6
10012,5
31532,8
65967,7
281189,4
10022,6
4551,6
26,7
2026,6
30856,7
9928,6
76264,6
29735,6
15771,6
76804,7
43912,6
82432,5
3115,6
6593,7
63115,6
76403,4
87169,6
34093,7
38148,5
116698,6
77041,6
167087,6
54380,7
34196,6
15443,6
36815,7
111017,6
33539,6
40957,7
41749,6
37598,6
88930,6
60966,7
31835,7
20511,7
22377,6
133382,8
1918,7
1093,8
45212,7
12622,7
85926,7
25283,7
18047,8
15018,6
24546,4
438,6
57953,6
64022,7
42222,7
11297,7
33431,7
11196,6
18770,7
37988,6
40916,7
42837,7
1589,6
13374,6
9688,6
10040,5
228890,6
11638,6
77120,7
48463,6
45218,8
44540,6
23916,6
21666,6
540,5
52277,7
44634,7
32208,7
84298,6
48598,6
72847,7
76499,7
43865,7
93313,7
32078,7
45694,7
26038,7
42622,6
19884,8
27495,5
47007,7
37748,6
43029,7
52302,6
24922,6
39327,7
55563,5
86458,6
22434,6
15283,7
12778,6
42106,8
1772,7
158,8
5996,8
53939,7
16198,7
19665,8
36006,8
73604,6
16301,8
14573,6
47002,8
18774,8
44154,8
28448,7
38155,7
34282,8
120129,7
27030,8
22595,8
19545,6
21131,8
47237,5
42994,8
17592,8
17113,7
14177,6
23638,8
11399,7
187,8
7364,6
11431,6
52796,6
45824,6
51945,6
51104,6
16551,4
24964,7
26332,7
27271,6
42229,8
45220,8
52663,7
49565,8
2029,6
70926,6
24619,6
44181,3
37214,7
31944,7
85673,5
62637,8
26774,6
94794,7
42617,7
13524,7
31219,7
49225,6
19971,7
50435,5
47406,7
24182,7
38770,7
74948,6
3875,8
9674,6
69321,6
14689,7
42691,7
31321,8
26638,8
37512,7
9653,8
19673,8
42637,8
14842,6
27883,8
41115,7
32085,8
54156,5
43824,8
39225,6
30204,7
42611,8
41954,8
40633,7
4595,7
26182,7
42260,8
775,8
50183,8
36971,7
31442,8
7342,6
45267,7
33641,5
9636,6
13618,5
48580,7
36984,4
32128,5
36843,8
18871,7
69069,7
104193,8
45713,8
124083,7
64167,7
68528,7
185987,8
34595,6
39851,7
84084,6
84087,7
7453,7
45161,6
15961,7
6183,7
8220,7
35170,6
20187,6
38151,6
43003,8
20628,7
16250,7
10065,6
30863,7
49920,6
31065,7
37992,7
32850,8
68883,7
43379,8
16972,6
22033,6
13409,5
21325,6
9393,7
14287,7
13073,7
35384,6
24363,7
27360,4
8976,7
113178,6
29078,6
38717,6
13020,8
11679,4
25007,4
10066,5
1640,8
67445,5
11171,8
1495,7
14750,7
43260,7
11799,6
53116,6
83995,7
24444,7
43881,7
42626,7
43344,8
133750,7
26614,8
16902,7
41131,8
46594,7
40730,8
31414,8
15318,8
13384,8
9463,7
13163,6
21997,7
20625,7
48993,7
1566,8
26810,7
30624,7
44658,7
48130,7
26541,5
27233,8
43271,7
41386,8
24078,7
63066,7
18050,7
31819,7
155325,7
10913,7
11628,7
14672,7
37720,8
11605,7
16976,7
38643,8
10027,7
2444,7
43429,8
11139,8
19413,8
32610,6
1279,7
1895,8
10837,7
9981,6
31200,6
37215,7
4379,6
11019,7
56946,7
28423,6
20271,8
85014,7
14694,7
34856,5
29872,7
46112,5
27,5
25649,7
19398,8
100605,6
43506,7
16373,7
953,7
16605,7
13064,6
14358,7
26825,7
12700,5
9291,6
19316,7
34309,6
42268,6
921,8
9787,7
9779,6
16932,6
23825,6
787,6
14199,4
10226,7
21295,3
56321,8
12109,7
9528,7
20651,7
47945,5
13935,7
20941,8
13589,9
65579,7
3011,7
43471,7
11620,7
43354,7
18289,7
5845,7
15767,6
44524,7
272,8
15648,6
9709,7
10274,5
29080,7
45881,5
25248,7
11451,5
25312,7
9722,5
11683,6
2287,7
18497,7
47924,7
43888,6
2994,6
76094,7
1382,7
9534,7
33908,7
14653,6
9976,5
276,8
28000,8
25876,7
93775,7
25426,4
38046,3
2151,6
102841,3
24703,6
42488,8
120747,7
42491,7
26323,7
38731,7
12574,4
115565,6
22968,7
31901,6
15719,5
15938,7
50536,6
28455,6
2095,6
18503,7
20914,8
34308,7
22553,7
11588,6
26762,7
43809,7
74,6
16659,7
39464,6
78293,6
1667,8
4889,6
100196,6
7233,5
13014,7
18257,6
28270,7
73376,7
78344,8
9009,6
14278,8
1553,7
9738,6
125360,6
55650,8
9522,7
77593,5
14922,6
17599,6
48232,6
26654,7
1826,7
28706,6
54858,6
43100,8
36484,6
